timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662897936888,49,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1185,108,6,12,https://ya.ru/,49,0,34
1662897936937,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8907,374,6,12,https://ya.ru/showcaptcha?cc=1&mt=CE3D969A8C683895DF69D234B31CE6CBC6FC13237727ACBA07B4D7E9B3121BE1&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/a21a5962602267e8c41c691012005d2b&u=7fb77f52-9869809c-7f8ad358-8f1a237&s=dfdd67d8e56ebf3e7a0feed58033745a,15,0,0
1662897936851,101,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11114,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=D685B44F35723384E98F39F1FBA907BFBECA06530DE26A37F0E12D81AE2342EF&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/a4beb28269c8aeb146ced5c82285e6d4&u=1793e45e-27b21bc2-f88bdac0-6d0da368&s=ae63da901e2bbe803d2eccea9de3ad9d,50,0,15
1662897936851,50,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1017,108,6,12,http://ya.ru/,50,0,15
1662897936901,38,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,6,12,https://ya.ru/,38,0,26
1662897936939,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8911,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=D685B44F35723384E98F39F1FBA907BFBECA06530DE26A37F0E12D81AE2342EF&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/a4beb28269c8aeb146ced5c82285e6d4&u=1793e45e-27b21bc2-f88bdac0-6d0da368&s=ae63da901e2bbe803d2eccea9de3ad9d,13,0,0
1662897936851,108,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,11098,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=36625629422D88DC8BF1BD1B923E77AF1936760FEE6B9FC2D468CE159D6AC280&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/d7fb9df09933a4b783aa80253b3adf03&u=791e7aeb-c4ae21b6-c3037adc-42e25d35&s=13086170ee4661b98887a90c276c4da1,53,0,16
1662897936851,53,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1016,108,6,12,http://ya.ru/,53,0,16
1662897936904,40,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1186,108,6,12,https://ya.ru/,40,0,28
1662897936944,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,8896,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=36625629422D88DC8BF1BD1B923E77AF1936760FEE6B9FC2D468CE159D6AC280&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/d7fb9df09933a4b783aa80253b3adf03&u=791e7aeb-c4ae21b6-c3037adc-42e25d35&s=13086170ee4661b98887a90c276c4da1,15,0,0
1662897936851,112,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,11097,589,6,12,https://ya.ru/showcaptcha?cc=1&mt=372D26D9C68828781C8D0B450EEFDE5AAD836E5AFDBDD4038C7FF846ABB36784&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/8b0d7e979d8229c4e4bd5097b3063311&u=c89d6421-7229595-a823f5be-2c582a8&s=05d73920849fb1fa5d1f1ce555dd6462,52,0,16
1662897936851,52,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1016,108,6,12,http://ya.ru/,52,0,16
1662897936903,44,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1184,108,6,12,https://ya.ru/,44,0,31
1662897936947,16,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,8897,373,6,12,https://ya.ru/showcaptcha?cc=1&mt=372D26D9C68828781C8D0B450EEFDE5AAD836E5AFDBDD4038C7FF846ABB36784&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897936/8b0d7e979d8229c4e4bd5097b3063311&u=c89d6421-7229595-a823f5be-2c582a8&s=05d73920849fb1fa5d1f1ce555dd6462,16,0,0
1662897939360,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16997,109,6,12,http://www.ru/,30,0,9
1662897939360,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,6,12,http://www.ru/,32,0,9
1662897939360,41,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,33,0,10
1662897939361,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,6,12,http://www.ru/,32,0,10
1662897939360,42,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,35,0,9
1662897939361,41,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16998,109,6,12,http://www.ru/,34,0,10
1662897941859,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,28,0,10
1662897941860,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,28,0,10
1662897941859,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16998,109,6,12,http://www.ru/,29,0,10
1662897941860,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,6,12,http://www.ru/,30,0,9
1662897941860,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16998,109,6,12,http://www.ru/,30,0,10
1662897941861,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,6,12,http://www.ru/,31,0,10
1662897941851,95,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,11101,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=40949C86449C5FE3060E1C41750EF2675B56221E378AAC5376BB2F84D9DF432E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/42d32d4056462b7d3b0f2531a66d6289&u=5f3077ab-e9e5210b-a716a096-fa308f6e&s=12ad7902107fb242b1d9ceb2493d04f5,50,0,13
1662897941851,50,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1017,108,6,12,http://ya.ru/,50,0,13
1662897941901,33,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1186,108,6,12,https://ya.ru/,33,0,25
1662897941934,12,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,8898,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=40949C86449C5FE3060E1C41750EF2675B56221E378AAC5376BB2F84D9DF432E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/42d32d4056462b7d3b0f2531a66d6289&u=5f3077ab-e9e5210b-a716a096-fa308f6e&s=12ad7902107fb242b1d9ceb2493d04f5,12,0,0
1662897941851,98,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,11096,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=08A68B6C8A914361A5B863C3F98BC6BCD24C8B915C6241D5ACDC293A931C71D9&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/5e6d02c6dedeb22d68691c3f47b2feff&u=7a012765-217b3b6e-2baf3745-f791c155&s=223a975c2fb099f405a215c3e6112fdc,48,0,16
1662897941851,48,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1012,108,6,12,http://ya.ru/,48,0,16
1662897941899,39,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1186,108,6,12,https://ya.ru/,39,0,31
1662897941938,11,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,8898,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=08A68B6C8A914361A5B863C3F98BC6BCD24C8B915C6241D5ACDC293A931C71D9&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/5e6d02c6dedeb22d68691c3f47b2feff&u=7a012765-217b3b6e-2baf3745-f791c155&s=223a975c2fb099f405a215c3e6112fdc,11,0,0
1662897941851,103,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-2,text,true,,11094,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=9FB134D2B50874BD2E604B5601DC82F707CD9A0A9EB112BAC9C7FBFC112E3B2A&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/dcb65c3136a2d84d538d0de8e9c28106&u=e115b9e6-33f5d927-34c07ec6-70410911&s=6c333405f930cba1825df33e91d77a23,46,0,15
1662897941851,46,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-2,,true,,1016,108,6,12,http://ya.ru/,46,0,15
1662897941897,44,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-2,,true,,1186,108,6,12,https://ya.ru/,44,0,31
1662897941941,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-2,text,true,,8892,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=9FB134D2B50874BD2E604B5601DC82F707CD9A0A9EB112BAC9C7FBFC112E3B2A&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/dcb65c3136a2d84d538d0de8e9c28106&u=e115b9e6-33f5d927-34c07ec6-70410911&s=6c333405f930cba1825df33e91d77a23,13,0,0
1662897941852,102,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11107,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=093C32EDC2EF0E1F26E0A881F1A8D1D235B7177F392578E0C188E516A95CC07E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/114f0f8c8506440cd9bab70dd3dc8b12&u=e99cd83f-d49e051a-1d367860-3c6933f6&s=652d7fbae4e9f4ed1a848cbbfdac35f9,42,0,12
1662897941852,42,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1013,108,6,12,http://ya.ru/,42,0,12
1662897941894,47,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,6,12,https://ya.ru/,47,0,35
1662897941941,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8908,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=093C32EDC2EF0E1F26E0A881F1A8D1D235B7177F392578E0C188E516A95CC07E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/114f0f8c8506440cd9bab70dd3dc8b12&u=e99cd83f-d49e051a-1d367860-3c6933f6&s=652d7fbae4e9f4ed1a848cbbfdac35f9,13,0,0
1662897941851,117,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11097,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=DA6603BE831B1F70BE6AEBA294EBFB6F9A85135019443E1565849068A9ABC85B&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/488a7a0c7032e55688956d651dac5f77&u=fd734fcb-2c604fbd-92f95a69-e38a49e8&s=7a288beeb3a28a51bcd4dea451bea5c0,60,0,13
1662897941851,60,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1010,108,6,12,http://ya.ru/,60,0,13
1662897941911,43,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,6,12,https://ya.ru/,43,0,32
1662897941954,14,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8901,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=DA6603BE831B1F70BE6AEBA294EBFB6F9A85135019443E1565849068A9ABC85B&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/488a7a0c7032e55688956d651dac5f77&u=fd734fcb-2c604fbd-92f95a69-e38a49e8&s=7a288beeb3a28a51bcd4dea451bea5c0,14,0,0
1662897941850,119,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-1,text,true,,11094,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=B574A2994F0BE276074591DFBDB8D71971460E453A5C28B815EF4FE8F88E3F38&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/4491722288c242f6460ee782e2a3abf6&u=dc51579e-a048221d-d93b8924-fe09699f&s=4c161f99854a37ed74afe2d653c902a1,80,0,14
1662897941850,80,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-1,,true,,1013,108,6,12,http://ya.ru/,80,0,14
1662897941930,29,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-1,,true,,1186,108,6,12,https://ya.ru/,29,0,21
1662897941959,10,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-1,text,true,,8895,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=B574A2994F0BE276074591DFBDB8D71971460E453A5C28B815EF4FE8F88E3F38&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897941/4491722288c242f6460ee782e2a3abf6&u=dc51579e-a048221d-d93b8924-fe09699f&s=4c161f99854a37ed74afe2d653c902a1,10,0,0
1662897944359,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,31,0,10
1662897944360,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16997,109,6,12,http://www.ru/,30,0,10
1662897944359,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16998,109,6,12,http://www.ru/,32,0,10
1662897944360,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,6,12,http://www.ru/,33,0,9
1662897944360,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,6,12,http://www.ru/,32,0,10
1662897944361,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,32,0,10
1662897946860,32,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16997,109,6,12,http://www.ru/,25,0,9
1662897946859,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,28,0,10
1662897946860,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,29,0,10
1662897946861,34,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16997,109,6,12,http://www.ru/,27,0,10
1662897946860,36,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16998,109,6,12,http://www.ru/,29,0,10
1662897946851,97,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-1,text,true,,11100,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=8C5E11FD2833F525E055F411561E58840DD4503EC6ACFA7E9151B0772E7068A6&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/52086265ddfc46247f51fdf91564da9c&u=7b0a1689-e3c44813-9a1f16ec-e41d8346&s=e94deddc20b82709af979f32cfdbe10c,44,0,14
1662897946851,44,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-1,,true,,1013,108,6,12,http://ya.ru/,44,0,14
1662897946895,42,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-1,,true,,1186,108,6,12,https://ya.ru/,42,0,33
1662897946937,11,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-1,text,true,,8901,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=8C5E11FD2833F525E055F411561E58840DD4503EC6ACFA7E9151B0772E7068A6&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/52086265ddfc46247f51fdf91564da9c&u=7b0a1689-e3c44813-9a1f16ec-e41d8346&s=e94deddc20b82709af979f32cfdbe10c,11,0,0
1662897946852,99,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11093,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=DCE27BA5E2DD1C3441969BCA8E4C996AE91C75BF56B7363A81324602A83DD08F&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/61128aab8b573d561148015e7412a98f&u=89f4210c-85ca7b79-1ad101ab-364dff08&s=e6e3b1b7c05f1c791e73b865516291b5,45,0,16
1662897946852,45,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1012,108,6,12,http://ya.ru/,45,0,16
1662897946897,45,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,6,12,https://ya.ru/,45,0,35
1662897946942,9,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8895,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=DCE27BA5E2DD1C3441969BCA8E4C996AE91C75BF56B7363A81324602A83DD08F&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/61128aab8b573d561148015e7412a98f&u=89f4210c-85ca7b79-1ad101ab-364dff08&s=e6e3b1b7c05f1c791e73b865516291b5,9,0,0
1662897946852,111,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,11113,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=55371FD11559DFA48644CA218CB0D9624BB915E07BCEFD20DD69EAFA060A8BA3&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/4a9ea179488330d5cbf899ecdc3327a9&u=f514a8bc-f1860c7e-f7655756-b2883b1c&s=3a0ddf986c24a682c0cc902308952841,38,0,13
1662897946852,38,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1017,108,6,12,http://ya.ru/,38,0,13
1662897946890,56,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-3,,true,,1186,108,6,12,https://ya.ru/,56,0,42
1662897946946,17,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-3,text,true,,8910,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=55371FD11559DFA48644CA218CB0D9624BB915E07BCEFD20DD69EAFA060A8BA3&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/4a9ea179488330d5cbf899ecdc3327a9&u=f514a8bc-f1860c7e-f7655756-b2883b1c&s=3a0ddf986c24a682c0cc902308952841,17,0,0
1662897946850,114,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-2,text,true,,11114,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=67F20FD9FC8AC52B02546C58AC60EEA48CECEB7A584C224E58271A3CCC299435&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/ad751bfa3007edc14c1858ae1f415cf2&u=e3f90f54-5b6b9915-950dbb96-3ae76a13&s=921c933b6db8fb8ca62f017ee07c77e3,50,0,16
1662897946850,50,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-2,,true,,1017,108,6,12,http://ya.ru/,50,0,16
1662897946900,50,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-2,,true,,1186,108,6,12,https://ya.ru/,50,0,37
1662897946950,14,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-2,text,true,,8911,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=67F20FD9FC8AC52B02546C58AC60EEA48CECEB7A584C224E58271A3CCC299435&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/ad751bfa3007edc14c1858ae1f415cf2&u=e3f90f54-5b6b9915-950dbb96-3ae76a13&s=921c933b6db8fb8ca62f017ee07c77e3,14,0,0
1662897946860,105,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16998,109,6,12,http://www.ru/,98,0,11
1662897946850,115,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,11095,590,6,12,https://ya.ru/showcaptcha?cc=1&mt=9AEDEDAA254A0DBB19CDC6EB6E1E22465E8B441B6A3EA542CCC3C5F068156DAE&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/351f4a83eac8c2d06811c3f49553f0ec&u=c439790-7bf371ff-bffeb8e9-64ed295d&s=2dfb8d8a89ee0f813096da42377ebf41,51,0,17
1662897946850,51,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1016,108,6,12,http://ya.ru/,51,0,17
1662897946901,50,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-6,,true,,1185,108,6,12,https://ya.ru/,50,0,38
1662897946951,14,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-6,text,true,,8894,374,6,12,https://ya.ru/showcaptcha?cc=1&mt=9AEDEDAA254A0DBB19CDC6EB6E1E22465E8B441B6A3EA542CCC3C5F068156DAE&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/351f4a83eac8c2d06811c3f49553f0ec&u=c439790-7bf371ff-bffeb8e9-64ed295d&s=2dfb8d8a89ee0f813096da42377ebf41,14,0,0
1662897946852,113,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11109,591,6,12,https://ya.ru/showcaptcha?cc=1&mt=81FCF4FA3400131EEE255C21E7AB9019B6444FAC9BCF85FA7F83514593BDBC4F&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/3b7a979b7010f6a84747d651a99ee723&u=1e90f70b-ca0b0023-6f4a930b-b2c3bcc8&s=ace069fb6375a22d55ff3bc3e31dd794,45,0,13
1662897946852,45,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1012,108,6,12,http://ya.ru/,45,0,13
1662897946897,54,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,6,12,https://ya.ru/,54,0,41
1662897946951,14,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8911,375,6,12,https://ya.ru/showcaptcha?cc=1&mt=81FCF4FA3400131EEE255C21E7AB9019B6444FAC9BCF85FA7F83514593BDBC4F&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662897946/3b7a979b7010f6a84747d651a99ee723&u=1e90f70b-ca0b0023-6f4a930b-b2c3bcc8&s=ace069fb6375a22d55ff3bc3e31dd794,14,0,0
1662897949359,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,30,0,10
1662897949360,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16998,109,6,12,http://www.ru/,30,0,10
1662897949361,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,6,12,http://www.ru/,33,0,10
1662897949359,41,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,6,12,http://www.ru/,36,0,10
1662897949361,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,34,0,10
1662897949359,48,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16998,109,6,12,http://www.ru/,42,0,10
1662897951860,46,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,6,12,http://www.ru/,39,0,14
1662897951860,47,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-1,text,true,,16998,109,6,12,http://www.ru/,42,0,15
1662897951859,49,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-6,text,true,,16998,109,6,12,http://www.ru/,43,0,11
1662897951860,49,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,6,12,http://www.ru/,42,0,13
1662897951860,49,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-3,text,true,,16998,109,6,12,http://www.ru/,43,0,16
1662897951859,51,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-2,text,true,,16998,109,6,12,http://www.ru/,46,0,11
